,English,Chinese,Dictionary Accuracy,Terms,Correct Terms
216,these findings do not support routine hypnotics for depression but do suggest that patients with insomnia and suicidal ideation might well benefit from focused attention to sleep improvement .,"['这些发现不支持抑郁症的日常催眠,但表明患有失眠和自杀思想的患者可以从专注于睡眠改善的注意力中受益。']",0.5294117647058824,"['depression', 'improvement', 'support', 'routine', 'suicidal', 'well', 'sleep', 'ideation', 'insomnia', 'benefit', 'suggest', 'with', 'attention', 'that', 'but', 'to', 'and']","['depression', 'improvement', 'support', 'suicidal', 'sleep', 'insomnia', 'attention', 'but', 'to']"
217,"current guidelines ( National Asthma Education and Prevention Program and Global Initiative for Asthma ) recommend assessing asthma control using a combination of symptoms , exacerbation history , and lung function .","['目前的指导方针(国家哮喘教育和预防计划和全球哮喘倡议)建议通过症状,恶化历史和肺功能的组合来评估哮喘控制。']",0.75,"['asthma', 'combination', 'lung', 'control', 'program', 'global', 'function', 'education', 'exacerbation', 'prevention', 'recommend', 'history', 'symptoms', 'current', 'initiative', 'and']","['asthma', 'combination', 'lung', 'control', 'program', 'global', 'function', 'education', 'exacerbation', 'prevention', 'recommend', 'history']"
218,"although both reduced lung function and increased symptoms are associated with worsening asthma outcomes , the correlation between the two is unclear .","['虽然肺功能下降和症状增加都与哮喘结果的恶化有关,但两者之间的关系不清楚。']",0.4444444444444444,"['asthma', 'correlation', 'lung', 'function', 'symptoms', 'associated', 'with', 'and', 'two']","['asthma', 'lung', 'function', 'two']"
219,"adjustment for socioeconomic status and smoking history improved correlation somewhat , but changes in FEV1 and symptom scores over time still were disparate .","['对社会经济状况和吸烟历史的调整有所改善,但FEV1和症状成绩的变化随着时间的推移,仍然不一样。']",0.3076923076923077,"['correlation', 'symptom', 'adjustment', 'history', 'time', 'still', 'disparate', 'socioeconomic status', 'FEV1', 'in', 'over', 'but', 'and']","['symptom', 'history', 'time', 'but']"
220,"I am often surprised by patients who have few symptoms but very low lung function , and conversely , by those who are very symptomatic but have normal FEV1 .","['我经常被患有少数症状但肺功能非常低的患者惊讶,反之亦然,患有非常症状但正常的FEV1患者。']",0.46153846153846156,"['lung', 'who', 'function', 'normal', 'symptoms', 'low', 'symptomatic', 'FEV1', 'I', 'have', 'by', 'but', 'and']","['lung', 'function', 'normal', 'low', 'have', 'but']"
221,"for patients with few symptoms but surprisingly low FEV1 , I consider alternative causes ( e.g. , poor effort or technique , chronic obstructive pulmonary disease , irreversible obstruction due to chronic remodeling ) .","['对于患有少数症状但令人惊讶的低FEV1的患者,我考虑替代原因(例如,不足的努力或技术,慢性阻塞性肺疾病,由于慢性修复而不可逆转的阻塞)。']",0.4117647058823529,"['disease', 'obstructive', 'obstruction', 'symptoms', 'pulmonary', 'low', 'chronic', 'technique', 'effort', 'due', 'with', 'FEV1', 'alternative', 'I', 'poor', 'but', 'irreversible']","['disease', 'low', 'chronic', 'technique', 'effort', 'but', 'irreversible']"
222,but if the low FEV1 appears to be due to asthma - especially if it reversible with a bronchodilator - the patient might be underreporting symptoms and therapy should be stepped up .,"['但是,如果低 FEV1 似乎是由于哮喘 - 特别是如果它是逆转的 bronchodilator - 患者可能不报告症状,治疗应该加步。']",0.3125,"['asthma', 'reversible', 'symptoms', 'therapy', 'be', 'low', 'bronchodilator', 'patient', 'up', 'due', 'with', 'FEV1', '-', 'if', 'but', 'and']","['asthma', 'therapy', 'low', 'patient', 'but']"
223,"conversely , for very symptomatic patients with normal FEV1 , I consider alternative diagnoses ( e.g. , heart disease , vocal cord dysfunction , obesity , anxiety ) .","['相反,对于患有正常FEV1的非常症状的患者,我考虑替代诊断(例如,心脏病,语音心脏功能障碍,肥胖,焦虑)。']",0.36363636363636365,"['dysfunction', 'anxiety', 'heart disease', 'obesity', 'normal', 'vocal cord', 'symptomatic', 'with', 'FEV1', 'alternative', 'I']","['anxiety', 'heart disease', 'obesity', 'symptomatic']"
224,"if these are ruled out , the patient might require a higher level of therapy despite relatively normal lung function .","['如果这些被排除,患者可能需要更高的治疗水平,尽管相对正常的肺功能。']",0.6666666666666666,"['lung', 'function', 'normal', 'therapy', 'patient', 'level', 'despite', 'if', 'out']","['lung', 'function', 'normal', 'therapy', 'patient', 'level']"
225,a large study showed excess risk for a number of outcomes .,"['一项大型研究表明,多种结果的风险过高。']",0.2,"['excess', 'study', 'large', 'number', 'risk']",['risk']
226,survivors of hematologic malignancies had excess risks for all these outcomes ; survivors of other cancers had excess risks for only some outcomes .,['血病恶性疾病的幸存者对所有这些结果都有过度风险;其他癌症的幸存者只对某些结果有过度风险。'],0.0,"['excess', 'all', 'hematologic']",[]
227,"incidence of VTE decreased with time after diagnosis , whereas incidence of heart failure or cardiomyopathy increased .","['VTE的发病率随着诊断后的时间减少,而心脏衰竭或心脏病的发病率增加。']",0.5714285714285714,"['incidence', 'time', 'diagnosis', 'heart failure', 'cardiomyopathy', 'after', 'with']","['incidence', 'time', 'diagnosis', 'after']"
228,"in this study , available data were insufficient to identify the risks associated with specific treatment modalities , but some of them are well known ( e.g. , heart failure with anthracycline drugs , coronary disease after chest radiotherapy ) .","['在这项研究中,可用的数据不足以确定与特定治疗方法相关的风险,但其中一些是众所周知的(例如,心脏衰竭与安特拉西克林药物,乳房放射治疗后的冠状疾病)。']",0.55,"['disease', 'chest', 'data', 'drugs', 'study', 'coronary', 'radiotherapy', 'heart failure', 'associated', 'treatment', 'available', 'well', 'after', 'specific', 'identify', 'with', 'this', 'but', 'to', 'insufficient']","['disease', 'data', 'drugs', 'coronary', 'radiotherapy', 'treatment', 'available', 'after', 'this', 'but', 'insufficient']"
229,"genome sequencing is often pivotal in the diagnosis of rare diseases , but many of these conditions lack specific treatments .","['基因组序列往往在诊断罕见疾病方面至关重要,但许多这些疾病缺乏具体治疗。']",0.5,"['genome', 'lack', 'sequencing', 'diagnosis', 'specific', 'but']","['genome', 'diagnosis', 'but']"
230,"there were no serious adverse events , and treatment was associated with objective reduction in seizures ( determined by electroencephalography and parental reporting ) .","['没有严重的副作用,并且治疗与客观减少受伤(由电解体和父母报告确定)有关。']",0.21428571428571427,"['objective', 'parental', 'reduction', 'electroencephalography', 'adverse', 'associated', 'treatment', 'no', 'with', 'serious', 'in', 'by', 'and', 'seizures']","['reduction', 'treatment', 'by']"
231,rare diseases in aggregate affect approximately 30 million persons in the United States alone.1,"['稀有疾病总体影响约3000万人,仅在美国1']",0.2,"['aggregate', 'affect', 'approximately', 'in', 'million']",['affect']
232,this report shows a path to personalized treatment for patients with orphan diseases .,['本报告显示了患有孤儿病患者的个性化治疗的路径。'],0.5714285714285714,"['report', 'treatment', 'orphan', 'path', 'with', 'this', 'to']","['report', 'treatment', 'orphan', 'path']"
233,"identification of the mutation was followed by the development and clinical deployment , within 1 year , of a tailored drug to treat the patient ( Figure 1A ) .","['突变的识别,随后是开发和临床部署,在1年内,个性化药物治疗患者(图1A)。']",0.6153846153846154,"['mutation', 'year', '1', 'identification', 'figure', 'treat', 'clinical', 'patient', 'development', 'drug', 'by', 'to', 'and']","['mutation', 'year', '1', 'identification', 'treat', 'clinical', 'patient', 'drug']"
234,clinical Presentation,['临床介绍'],1.0,"['presentation', 'clinical']","['presentation', 'clinical']"
235,"when she was 4 years of age , her family noticed her pulling books close to her face at bedtime .","['当她4岁时,她的家人注意到她在睡觉时在她的脸上拉着书。']",0.42857142857142855,"['face', 'family', 'books', 'age', '4', 'at', 'close to']","['face', 'family', 'at']"
236,"at 5 years of age , she came to medical attention because of modest language and social regression , as well as increased clumsiness and stumbling .","['5岁时,她因语言和社会衰退而接受了医学护理,以及增加了同情心和沉默。']",0.2222222222222222,"['5', 'medical', 'regression', 'language', 'well', 'as', 'attention', 'to', 'and']","['5', 'and']"
237,"in the months before she turned 6 years of age , the progression of symptoms accelerated , and she was hospitalized after the rapid development of loss of vision , frequent falls , dysarthria , and dysphagia .","['在她6岁之前的几个月里,症状的进展加速,她在视力损失、频繁衰落、 dysarthria 和 dysphagia 的快速发展后被送往医院。']",0.3333333333333333,"['symptoms', 'progression', 'dysphagia', 'age', 'after', 'development', 'loss of vision', 'before', 'in', 'frequent', 'and', 'rapid']","['progression', 'after', 'development', 'before']"
238,"an extensive laboratory workup for mitochondrial or metabolic diseases was initially unrevealing , until a skin biopsy was performed .","['对甲状腺或代谢疾病进行了广泛的实验室工作,直到进行皮肤生物检测。']",0.4,"['mitochondrial', 'biopsy', 'skin', 'laboratory', 'metabolic']","['skin', 'laboratory']"
239,no second mutation could be found .,['没有第二次突变。'],0.5,"['mutation', 'be', 'no', 'second']","['mutation', 'second']"
240,the family was offered enrollment in a research study for further diagnostic workup .,"['家人被邀请加入研究研究,以进一步诊断工作。']",0.4,"['family', 'research', 'study', 'diagnostic', 'in']","['family', 'research']"
241,a full description of the methods of the subsequent workup is provided in the Supplementary Appendix .,['随后的工作组的方法的完整描述在附件中提供。'],0.5,"['appendix', 'supplementary', 'subsequent', 'description', 'full', 'in']","['appendix', 'description', 'full']"
242,"all the authors vouch for the accuracy and completeness of the data and for the fidelity of the study to the protocol , available at NEJM.org .","['所有作者都赞扬数据的准确性和完整性以及研究对该协议的忠诚性,可在NEJM.org上找到。']",0.4444444444444444,"['fidelity', 'data', 'accuracy', 'protocol', 'study', 'available', 'completeness', 'all', 'and']","['data', 'accuracy', 'protocol', 'completeness']"
243,mutation IDENTIFICATION,['突变识别'],1.0,['mutation'],['mutation']
244,"chimeric breakpoints were offset by 14 bp , suggesting duplication of an endogenous target sequence ( Figure 1B ) .","['化学分裂点被折扣为14bp,表明一个内分子目标序列(图1B)的重复。']",0.3333333333333333,"['duplication', 'endogenous', 'chimeric', 'sequence', 'bp', 'figure', 'offset', 'target', 'by']","['duplication', 'sequence', 'target']"
245,the SVA insertion was also correctly detected by automated analysis with the Tea algorithm.5,['SVA 插入也通过使用 Tea 算法进行自动分析正确检测。'],0.3333333333333333,"['analysis', 'insertion', 'tea', 'with', 'by', 'automated']","['analysis', 'insertion']"
246,"this insertion has not been reported in the literature and does not appear in dbRIP , a database of retrotransposon insertions in the human population.6","['此插入未在文学中报告,并且不出现在 dbRIP,人类人口中 retrotransposon 插入数据库中。']",0.42857142857142855,"['retrotransposon', 'database', 'insertion', 'literature', 'human', 'this', 'and']","['insertion', 'literature', 'human']"
247,development OF AN ANTISENSE OLIGONUCLEOTIDE DRUG,['抗氧化药物的发育'],0.5,"['development', 'AN']",['development']
248,"when we tested these antisense oligonucleotides in patient fibroblasts , we identified three that boosted normal : mutant splicing ratios by a factor of 2.5 to 3 .","['当我们在患者纤维细胞中测试了这些反敏性聚合物时,我们发现有三种增强正常的因素:突变分裂率为 2.5 至 3 的因素。']",0.16666666666666666,"['antisense', 'splicing', 'mutant', 'factor', 'in patient', 'normal', '3', 'three', 'that', 'by', 'fibroblasts', 'we']","['factor', 'normal']"
