,English,Chinese,Dictionary Accuracy,Terms,Correct Terms
676,"however , if ECGs in normal sinus rhythm provided clues to the risk for AF , then more individuals could be evaluated closely for AF before the clinical diagnosis and receive treatment .",然而，如果正常窦性心律的 ECG 提供了 AF 风险的线索，那么更多的人可以在临床诊断和接受治疗之前仔细评估 AF。,0.0,['sinus'],[]
677,these researchers hypothesized that more subtle ECG findings during normal sinus rhythm are also associated with AF .,这些研究人员假设在正常窦性心律期间更细微的心电图发现也与 AF 相关。,0.0,['sinus'],[]
678,"in a retrospective ECG database of 180,922 patients with 649,931 ECGs , machine learning through artificial intelligence ( AI ) was used to develop a predictive model for AF from a single , normal sinus rhythm ECG .","在一个包含 180,922 名患者和 649,931 个心电图的回顾性心电图数据库中，通过人工智能 (AI) 进行的机器学习被用于从单个正常窦性心律心电图开发 AF 预测模型。",0.0,['sinus'],[]
679,"approximately two thirds of ECGs were used for the training set , and the remainder were used for validation and testing .",大约三分之二的心电图用于训练集，其余用于验证和测试。,,[],[]
680,"about 8 % of patients in the testing cohort had verified AF diagnoses , based on earlier ECGs .",根据早期的心电图，测试队列中约有 8% 的患者证实了 AF 诊断。,,[],[]
681,the AI algorithm performed quite well .,AI算法表现相当不错。,,[],[]
682,the area under the curve of the receiver operating characteristic curve for detecting AF was 0.87 in the derivation and validation sets .,在推导和验证集中，用于检测 AF 的接受者操作特征曲线的曲线下面积为 0.87。,,[],[]
683,"when applied to the testing group , the sensitivity was 79.0 % , the specificity was 79.5 % , and the overall accuracy was 79.4 % .",应用于试验组时，灵敏度为79.0%，特异度为79.5%，总准确率为79.4%。,,[],[]
684,AF can be intermittent for many years and is often not diagnosed until patients have progressed to longer episodes .,AF 可以间歇性持续多年，并且通常直到患者发展到更长时间的发作时才被诊断出来。,,[],[]
685,diagnosing AF earlier would allow treatment that could reduce the risk for cryptogenic stroke .,早期诊断 AF 将允许进行治疗以降低隐源性中风的风险。,,[],[]
686,the AI algorithm developed here is reasonably accurate .,这里开发的 AI 算法相当准确。,,[],[]
687,"certainly , at this time , treatment decisions should not be based on the algorithm , but it would enable more intense ECG monitoring for people predicted to be at heightened AF risk .",当然，在这个时候，治疗决定不应该基于算法，但它可以对预测为 AF 风险增加的人进行更严格的 ECG 监测。,,[],[]
688,cognitive activities throughout the lifespan and social activities in later life were associated with lower risk .,整个生命周期的认知活动和晚年的社会活动都与较低的风险相关。,,[],[]
689,"this information , along with years of education , was used to construct a cognitive reserve score .",此信息连同受教育年限被用于构建认知储备分数。,,[],[]
690,"after multivariable adjustment , participants in the highest tertile of cognitive reserve scores had a 39 % lower risk for dementia diagnosis than those in the lowest tertile .",多变量调整后，认知储备分数最高三分位数的参与者患痴呆症的风险比最低三分位数的参与者低 39%。,,[],[]
691,the risk reduction was significant even in participants with high Alzheimer disease and vascular pathologies .,即使在患有高阿尔茨海默病和血管病变的参与者中，风险降低也很显着。,,[],[]
692,comment - NEUROLOGY,评论 - 神经病学,,[],[]
693,"participating in cognitive and social activities throughout the lifespan may decrease dementia risk , even in the presence of Alzheimer disease and vascular pathologies on autopsy .",在整个生命周期中参与认知和社会活动可能会降低痴呆风险，即使在尸检中存在阿尔茨海默病和血管病变。,,[],[]
694,"cognitive activities during nearly the entire lifespan that were queried in the study included reading , writing letters , and visiting the library .",研究中询问的几乎整个生命周期的认知活动包括阅读、写信和访问图书馆。,,[],[]
695,a machine learning technique was noninferior to traditional immunohistochemistry in predicting molecular biomarker expression .,机器学习技术在预测分子生物标志物表达方面不劣于传统的免疫组织化学。,,[],[]
696,"the pathological review of tumor samples , even for common molecular biomarkers such as estrogen receptor ( ER ) , progesterone receptor ( PR ) , and human epidermal growth factor receptor 2 ( HER2 ) , is time consuming .",肿瘤样本的病理检查，即使是常见的分子生物标志物，如雌激素受体 (ER)、孕激素受体 (PR) 和人表皮生长因子受体 2 (HER2)，也是非常耗时的。,,[],[]
697,"moreover , there is not always concordance between pathologists on the interpretation of samples .",此外，病理学家之间对样本的解释并不总是一致的。,,[],[]
698,"for example , it has been estimated that there is a discrepancy of up to 19 % for ER estimation between central laboratories and local pathology laboratories .",例如，据估计，中心实验室和地方病理实验室之间的 ER 估计差异高达 19%。,,[],[]
699,artificial intelligence ( AI ) and machine learning technologies are being applied to address this variation as well as to improve reliability and add efficiency .,人工智能 (AI) 和机器学习技术正被应用于应对这种变化，并提高可靠性和效率。,,[],[]
700,"currently , such technology can differentiate between cancerous and noncancerous tissue as well as determine presence of metastases in lymph nodes and perform tumor grading .",目前，这种技术可以区分癌组织和非癌组织，以及确定淋巴结中是否存在转移并进行肿瘤分级。,,[],[]
701,"histology and biomarkers were found to be significantly correlated with all 19 assessed biomarkers , including most clinically relevant ER , PR , and HER2 .",发现组织学和生物标志物与所有 19 种评估的生物标志物显着相关，包括大多数临床相关的 ER、PR 和 HER2。,,[],[]
702,"for approximately half of the patients , the machine learning technique was able to predict biomarker expression with noninferiority to immunohistochemistry ( IHC ) in two validation cohorts with positive predictive values of 97 % and 98 % .",对于大约一半的患者，机器学习技术能够预测两个验证队列中的生物标志物表达，且不劣于免疫组织化学 (IHC)，阳性预测值为 97% 和 98%。,,[],[]
703,"AI and machine learning are emerging technologies that are finding a role in many aspects of modern life , including medicine .",人工智能和机器学习是新兴技术，正在现代生活的许多方面发挥作用，包括医学。,,[],[]
704,these data represent a first effort to utilize a training set to gauge utility for pathological review of samples .,这些数据代表了第一次尝试利用训练集来衡量样本病理检查的效用。,,[],[]
705,"large doses of ibuprofen are often used for emergency department ( ED ) patients , despite evidence that doses above 400 mg increase rates of side effects without improving pain control .",大剂量的布洛芬通常用于急诊科 (ED) 患者，尽管有证据表明超过 400 毫克的剂量会增加副作用的发生率而不会改善疼痛控制。,,[],[]
706,"to test the hypothesis that the analgesic ceiling of ibuprofen is 400 mg in an ED population , researchers randomized a convenience sample of 225 adults with acute pain to doses of 400 mg , 600 mg , or 800 mg .",为了检验布洛芬在急诊人群中的镇痛上限为 400 毫克的假设，研究人员随机抽取了 225 名患有急性疼痛的成年人的方便样本，分别服用 400 毫克、600 毫克或 800 毫克的剂量。,,[],[]
707,most patients had musculoskeletal or cutaneous pain .,大多数患者有肌肉骨骼或皮肤疼痛。,,[],[]
708,"at 60 minutes , mean pain scores and the change from baseline were similar among groups ( mean scores at 60 minutes , 4.4 , 4.5 , and 4.5 , respectively ) .",在 60 分钟时，各组的平均疼痛评分和相对于基线的变化相似（60 分钟时的平均评分分别为 4.4、4.5 和 4.5）。,,[],[]
709,no side effects were reported .,没有副作用的报道。,,[],[]
710,"although this study was otherwise well done , patients were followed for only 60 minutes , which minimizes the ability to identify adverse events .",尽管这项研究在其他方面做得很好，但仅对患者进行了 60 分钟的随访，这最大限度地降低了识别不良事件的能力。,,[],[]
