,English,Chinese,Dictionary Accuracy,Terms,Correct Terms
963,"with respect to the primary efficacy end point , the effect of monotherapy , as compared with combination therapy , was generally consistent across all prespecified subgroups , including those defined according to sex , age , stroke and bleeding risk scores , and renal function ( Figure 3 ) .",关于主要疗效终点，与联合治疗相比，单一疗法的效果在所有预先指定的亚组中基本一致，包括根据性别、年龄、中风和出血风险评分以及肾功能定义的亚组（图 3 ） .,0.45454545454545453,"['bleeding', 'combination therapy', 'stroke', 'defined', 'sex', 'figure', 'primary', 'across', 'age', 'risk', 'effect', 'efficacy', '3', 'end', 'point', 'as', 'with', 'respect', 'all', 'to', 'and', 'renal function']","['bleeding', 'combination therapy', 'stroke', 'sex', 'age', 'risk', 'effect', 'point', 'to', 'renal function']"
964,"the trial met its primary objective of showing the noninferiority of rivaroxaban monotherapy , as compared with combination therapy with rivaroxaban plus antiplatelet therapy , for the composite of cardiovascular events or death from any cause .",该试验达到了其主要目标，即显示利伐沙班单一疗法与利伐沙班加抗血小板疗法的联合疗法相比，对于心血管事件或全因死亡的复合疗法具有非劣效性。,0.38461538461538464,"['combination therapy', 'composite', 'objective', 'cardiovascular', 'death', 'plus', 'antiplatelet', 'primary', 'cause', 'trial', 'with', 'rivaroxaban', 'met']","['cardiovascular', 'death', 'plus', 'cause', 'rivaroxaban']"
965,"in an analysis that was not prespecified , monotherapy was superior to combination therapy for this same end point .",在一项未预先指定的分析中，就同一终点而言，单一疗法优于联合疗法。,0.375,"['combination therapy', 'analysis', 'superior', 'end', 'point', 'this', 'that', 'to']","['analysis', 'point', 'to']"
966,"the trial also met its primary safety end point , with use of monotherapy associated with a significantly lower rate of major bleeding events .",该试验还达到了主要安全终点，使用单一疗法可显着降低大出血事件的发生率。,0.3333333333333333,"['bleeding', 'safety', 'rate', 'lower', 'major', 'associated', 'primary', 'trial', 'end', 'point', 'with', 'met']","['bleeding', 'safety', 'rate', 'point']"
967,the trial was based on the concept that an antithrombotic regimen for patients with both atrial fibrillation and coronary artery disease should be less intensive than would be required if the regimens for both conditions were combined .,该试验基于这样的概念，即对于同时患有心房颤动和冠状动脉疾病的患者，抗血栓形成方案的强度应低于两种情况联合方案所需的强度。,0.45454545454545453,"['disease', 'antithrombotic', 'be', 'atrial fibrillation', 'intensive', 'concept', 'with', 'coronary artery', 'that', 'if', 'and']","['disease', 'antithrombotic', 'atrial fibrillation', 'concept', 'coronary artery']"
968,"these trials have shaped current guidelines and consensus documents , which recommend combination therapy with an anticoagulant plus a P2Y12 inhibitor for up to 1 year after PCI in patients with atrial fibrillation.8,10,14","这些试验形成了目前的指南和共识文件，建议在房颤患者 PCI 后使用抗凝剂和 P2Y12 抑制剂联合治疗长达 1 年。 8,10,14",0.5333333333333333,"['atrial', 'inhibitor', 'combination therapy', 'anticoagulant', 'consensus', 'year', '1', 'plus', 'recommend', 'after', 'current', 'up', 'with', 'have', 'and']","['inhibitor', 'combination therapy', 'anticoagulant', 'consensus', 'year', '1', 'recommend', 'after']"
969,"after 1 year following PCI , guidelines in western countries recommend oral anticoagulant monotherapy.9,10","PCI 术后 1 年后，西方国家的指南推荐口服抗凝剂单一疗法。 9,10",0.7142857142857143,"['anticoagulant', 'year', '1', 'oral', 'recommend', 'after', 'following']","['anticoagulant', 'year', '1', 'recommend', 'after']"
970,"this recommendation was based on the findings of a national Danish cohort study.3,15","该建议基于丹麦全国队列研究的结果。 3,15",0.0,"['a', 'cohort', 'on', 'this']",[]
971,"however , this recommendation has yet to be supported by evidence from randomized clinical trials .",然而，这一建议尚未得到随机临床试验证据的支持。,0.3333333333333333,"['be', 'clinical', 'evidence', 'this', 'by', 'to']","['clinical', 'evidence']"
972,"these anticoagulants have several advantages over warfarin , including an improved efficacy and safety profile , a predictable anticoagulant effect without the need for routine coagulation monitoring , and lower risks of food and drug interactions , intracranial hemorrhage , and death.16,17","与华法林相比，这些抗凝剂有几个优点，包括提高疗效和安全性、无需常规凝血监测即可预测抗凝效果，以及食物和药物相互作用、颅内出血和死亡的风险较低。 16,17",0.6666666666666666,"['safety', 'monitoring', 'coagulation', 'food', 'need', 'routine', 'intracranial hemorrhage', 'lower', 'warfarin', 'effect', 'efficacy', 'profile', 'drug', 'have', 'over', 'and', 'without', 'anticoagulants']","['safety', 'monitoring', 'coagulation', 'food', 'routine', 'intracranial hemorrhage', 'warfarin', 'effect', 'drug', 'have', 'without', 'anticoagulants']"
973,our results support the general concept that rivaroxaban monotherapy without antiplatelet therapy is the better approach in this population on the basis of both efficacy and safety .,我们的结果支持这样的一般概念，即在有效性和安全性的基础上，利伐沙班单药治疗而不进行抗血小板治疗是该人群的更好方法。,0.6,"['approach', 'safety', 'population', 'support', 'antiplatelet', 'basis', 'therapy', 'efficacy', 'general concept', 'rivaroxaban', 'this', 'that', 'in', 'and', 'without']","['safety', 'population', 'support', 'therapy', 'efficacy', 'general concept', 'rivaroxaban', 'this', 'and']"
974,some limitations of our trial should be noted .,应注意我们试验的一些局限性。,0.0,"['be', 'trial']",[]
975,"however , these values were within the 5 % rate of discontinuation that was anticipated ( Table S12 in the Supplementary Appendix ) and were consistent between the two groups .",然而，这些值在预期的 5% 停药率范围内（补充附录中的表 S12），并且在两组之间是一致的。,0.5,"['5', 'appendix', 'table', 'rate', 'supplementary', 'values', 'that', 'in', 'and', 'two']","['5', 'table', 'rate', 'and', 'two']"
976,"the choice of antiplatelet regimen , either aspirin or a P2Y12 inhibitor , was at the discretion of the treating physicians , a factor that makes it uncertain whether the benefit of rivaroxaban monotherapy applies equally to the two combination regimens .",抗血小板治疗方案（阿司匹林或 P2Y12 抑制剂）的选择由主治医师自行决定，这一因素导致不确定利伐沙班单一疗法的益处是否同样适用于两种联合治疗方案。,0.6666666666666666,"['inhibitor', 'combination', 'aspirin', 'factor', 'antiplatelet', 'uncertain', 'benefit', 'choice', 'rivaroxaban', 'that', 'two', 'physicians']","['inhibitor', 'combination', 'aspirin', 'factor', 'benefit', 'choice', 'rivaroxaban', 'two']"
977,"finally , the reductions in the rate of ischemic events and death from any cause with rivaroxaban monotherapy were unanticipated and are difficult to explain on the basis of the biologic effects of antithrombotic therapy ; these findings may be due to the play of chance .",最后，利伐沙班单一疗法可降低缺血事件发生率和全因死亡率，这是出乎意料的，而且很难根据抗血栓治疗的生物学效应来解释；这些发现可能是偶然的结果。,0.35294117647058826,"['rate', 'death', 'biologic', 'antithrombotic', 'basis', 'therapy', 'be', 'cause', 'due', 'with', 'rivaroxaban', 'on', 'in', 'to', 'and', 'difficult', 'ischemic']","['rate', 'death', 'therapy', 'rivaroxaban', 'and', 'difficult']"
978,"in conclusion , the AFIRE trial evaluated antithrombotic regimens in patients with atrial fibrillation and stable coronary artery disease more than 1 year after revascularization or in those with angiographically confirmed coronary artery disease not requiring revascularization .",总之，AFIRE 试验评估了血运重建后 1 年以上心房颤动和稳定性冠状动脉疾病患者或血管造影证实的冠状动脉疾病不需要血运重建患者的抗血栓治疗方案。,0.6153846153846154,"['disease', 'year', '1', 'antithrombotic', 'revascularization', 'atrial fibrillation', 'after', 'conclusion', 'with', 'coronary artery', 'in', 'and', 'angiographically']","['disease', 'year', '1', 'revascularization', 'atrial fibrillation', 'after', 'coronary artery', 'angiographically']"
979,we found that rivaroxaban monotherapy was noninferior to combination therapy with rivaroxaban plus antiplatelet therapy with respect to cardiovascular events and death from any cause and superior with respect to major bleeding .,我们发现，在心血管事件和全因死亡方面，利伐沙班单药疗法不劣于利伐沙班加抗血小板疗法的联合疗法，在大出血方面优于利伐沙班。,0.375,"['bleeding', 'combination therapy', 'cardiovascular', 'death', 'plus', 'antiplatelet', 'superior', 'major', 'cause', 'with', 'respect', 'rivaroxaban', 'that', 'to', 'and', 'we']","['bleeding', 'cardiovascular', 'death', 'plus', 'rivaroxaban', 'to']"
980,additional gemcitabine and cisplatin induction chemotherapy has shown promising efficacy in phase 2 trials .,额外的吉西他滨和顺铂诱导化疗在 2 期试验中显示出有前途的疗效。,0.6666666666666666,"['chemotherapy', 'induction', 'cisplatin', '2', 'additional', 'in phase', 'efficacy', 'gemcitabine', 'and']","['chemotherapy', 'induction', 'cisplatin', '2', 'additional', 'gemcitabine']"
981,"secondary end points included overall survival , treatment adherence , and safety .",次要终点包括总生存期、治疗依从性和安全性。,0.5714285714285714,"['safety', 'survival', 'end points', 'treatment', 'secondary', 'adherence', 'and']","['safety', 'survival', 'end points', 'treatment']"
982,"overall survival at 3 years was 94.6 % and 90.3 % , respectively ( stratified hazard ratio for death , 0.43 ; 95 % CI , 0.24 to 0.77 ) .",3 年总生存率分别为 94.6% 和 90.3%（死亡的分层风险比为 0.43；95% CI 为 0.24 至 0.77）。,0.42857142857142855,"['survival', 'hazard ratio', 'death', '3', 'CI', 'to', 'and']","['survival', 'hazard ratio', 'death']"
983,a total of 96.7 % of the patients completed three cycles of induction chemotherapy .,共有96.7%的患者完成了三个周期的诱导化疗。,0.5,"['chemotherapy', 'induction', 'total', 'three']","['chemotherapy', 'induction']"
984,nasopharyngeal carcinoma is a head and neck cancer with a specific geographic distribution .,鼻咽癌是一种具有特定地理分布的头颈癌。,0.5555555555555556,"['cancer', 'neck', 'head', 'nasopharyngeal carcinoma', 'distribution', 'geographic', 'specific', 'with', 'and']","['cancer', 'neck', 'head', 'nasopharyngeal carcinoma', 'distribution']"
