,English,Chinese,Reference,BLEU,Dict Acc Exact Match,Terms,Exact Match Terms,Dict Acc Character Level
659,"despite their steroid structure , their target activity and pharmacologic characteristics are distinct from those of glucocorticoids and differ in both genomic and nongenomic effects.17,18","尽管它们的类固醇结构相似，但它们的靶向活性和药理特征与糖皮质激素不同，表现在基因组和非基因组效应方面都有所差异。17,18","虽然 具有 甾体 结构 , 但 它们 的 靶点 活性 和 药理学 特征 与 糖 皮质激素 不同 , 基因组 和 非 基因组 效应 也 不同 17 , 18 .",0.3648696892197637,0.6,"['steroid', 'activity', 'differ', 'target', 'characteristics', 'structure', 'despite', 'glucocorticoids', 'pharmacologic', 'distinct']","['steroid', 'activity', 'target', 'characteristics', 'structure', 'pharmacologic']",0.8
660,"preclinical studies have shown that the naturally occurring neurosteroid allopregnanolone is a positive allosteric modulator of synaptic and extrasynaptic GABAA receptors that affects both phasic and tonic inhibition of neurons.16,19",研究表明，自然存在的神经醇类物质布洛芬醇是突触外和突触内GABAA受体的正异位促进剂，可以影响神经元的瞬时和持续性抑制。,"临床 前 研究 已经 表明 , 天然 存在 的 神经 甾体 四氢 孕酮 ( allopregnanolone ) 是 突触 和 突触 外 GABAA 受体 的 正向 别构调节 剂 , 能够 影响 神经元 的 相位 性 和 紧张性 抑制 16 , 19 .",0.18408447807532277,0.14285714285714285,"['allosteric modulator', 'tonic', 'inhibition', 'synaptic', 'receptors', 'preclinical', 'positive']",['inhibition'],0.5404761904761906
661,"with experimental chronic stress , however , levels of allopregnanolone in the brain decrease , and behavioral changes normalize after treatments that increase allopregnanolone levels.19,22,23","However, with experimental chronic stress, levels of allopregnanolone in the brain decrease, and behavioral changes normalize after treatments that increase allopregnanolone levels.","然而 , 在 给予 实验性 慢性 应激 时 , 脑内 四氢 孕酮 水平 降低 , 并且 在 采用 增加 四氢 孕酮 水平 的 治疗 后 , 行为 变化 恢复正常 19 , 22 , 23 .",0.0650133500539497,0.0,"['decrease', 'brain', 'stress', 'experimental', 'chronic', 'increase']",[],0.2111111111111111
662,reduced levels of allopregnanolone in the cerebrospinal fluid normalize after successful treatment of depression with antidepressants.24,降低的全泛酮在脑脊液中的水平在使用抗抑郁药物成功治疗后正常化。24,"使用 抗抑郁 药 成功 治疗 抑郁 后 , 脑脊液 内 降低 的 四氢 孕酮 水平 恢复正常 24 .",0.17877664255565293,1.0,"['depression', 'cerebrospinal fluid', 'treatment']","['depression', 'cerebrospinal fluid', 'treatment']",1.0
663,"the results of the pilot trial are provided in the Supplementary Appendix , available at NEJM.org .",结果在补充附录中提供，可在NEJM.org上找到。,"先导 试验 结果 见 补充 附录 , 补充 附录 可 在 NEJM . org 获取 .",0.3502321675667229,0.0,"['appendix', 'supplementary', 'available', 'pilot', 'trial']",[],0.3333333333333333
664,this phase 2 trial was conducted at eight sites in the United States from April 2017 through October 2017 .,这项二期试验于2017年4月至2017年10月在美国的八个地点进行。,此项 2 期 试验 于 2017 年 4 月 至 2017 年 10 月 在 美国 8 个 研究 中心 进行 .,0.6675289055880751,0.6666666666666666,"['phase', '2', 'trial']","['phase', '2']",0.8333333333333334
665,a list of sites and principal investigators is provided in the Supplementary Appendix .,附录中列出了研究网站及其主要研究员。,研究 中心 和 主要 研究者 列表 见 补充 附录 .,0.11941366646791135,0.0,"['appendix', 'supplementary', 'principal', 'list']",[],0.5
666,"approval was obtained from the institutional review board at each site , and written informed consent was obtained from each patient .",经过每个地点的机构审查委员会的批准，并得到每个病人的书面知情同意。,"本 试验 在 各 研究 中心 获得 了 机构 审查 委员会 批准 , 并 从 各 患者 获得 了 书面 知情 同意 .",0.17609424757431416,0.6666666666666666,"['site', 'review', 'approval', 'board', 'patient', 'informed consent']","['site', 'review', 'approval', 'patient']",0.8666666666666667
667,confidentiality agreements exist between the authors and Sage Therapeutics .,保密协议存在于作者与Sage Therapeutics之间。,作者 与 Sage Therapeutics 之间 有 保密 协议 .,0.5325301438454172,0.4,"['confidentiality', 'agreements', 'therapeutics', 'exist', 'sage']","['confidentiality', 'exist']",0.5
668,we recruited patients from outpatient clinics and by using advertising materials approved by the institutional review boards .,我们从门诊诊所招募病人，并使用机构审查委员会批准的广告材料。,我们 利用 机构 审查 委员会 批准 的 宣传材料 从 门诊 招募 患者 .,0.3451705572427517,1.0,"['review', 'advertising']","['review', 'advertising']",1.0
669,patients were admitted as inpatients for the first week of the trial to facilitate daily assessments .,病人第一周入住住院，以便每天进行评估。,"在 本 试验 第 1 周 期间 , 患者 住院 接受 治疗 , 以便 完成 每日 评估 .",0.053656019055466006,0.5,"['week', 'trial', 'first', 'inpatients']","['week', 'first']",0.75
670,"during the 4 weeks after the treatment period , primary psychiatrists or investigators could adjust the dose of existing antidepressants or prescribe new antidepressants for patients as appropriate .",在治疗期后的4周内，主要精神病医生或研究人员可以根据情况调整现有抗抑郁药的剂量或开具新的抗抑郁药。,"在 治疗 期 结束 后 4 周 期间 , 主要 精神科 医师 或 研究者 可 根据 情况 调整 现有 抗抑郁 药 剂量 , 或 为 患者 开出 新 的 抗抑郁 药 .",0.3306676653143053,0.5,"['period', 'adjust', 'treatment', 'primary', 'prescribe', '4', 'antidepressants', 'dose', 'appropriate', 'new']","['period', 'treatment', 'antidepressants', 'dose', 'new']",0.7
671,"the diagnosis of depression was made with the use of the Structured Clinical Interview for Diagnostic and Statistical Manual of Mental Disorders , fifth edition , Axis I disorders.35",使用第五版《诊断与统计心理疾病诊断手册》的结构化临床采访诊断出抑郁症。35,根据 第 5 版 《 精神 疾病诊断 与 统计 手册 》 ( Diagnostic and Statistical Manual of Mental Disorders ) 中轴 Ⅰ 障碍 的 结构式 临床 面谈 ( Structured Clinical Interview ) 做出 抑郁 诊断 35 .,0.06502039265081498,0.4166666666666667,"['depression', 'mental', 'axis', 'diagnosis', 'edition', 'clinical', 'disorders', 'diagnostic', 'interview', 'manual', 'I', 'fifth']","['depression', 'diagnosis', 'edition', 'clinical', 'fifth']",0.7083333333333334
672,patients were eligible to participate if they had been receiving stable doses of antidepressants for at least 30 days or if they were not taking antidepressants .,病人有資格參與該調查如果他們已經穩定服用抗抑鬱症藥物至少30天，或者如果他們沒有服用抗抑鬱症藥物。,"如果 患者 已 接受 稳定 剂量 的 抗抑郁 药 治疗 至少 30 日 或者 患者 未 服用 抗抑郁 药 , 则 符合 本 试验 的 纳入 标准 .",0.10444185777010763,0.0,"['taking', 'antidepressants', 'eligible']",[],0.3333333333333333
673,a full list of inclusion and exclusion criteria is provided in the Supplementary Appendix .,在附加附件中提供了完整的包含和排除标准列表。,纳入 和 排除 标准 的 完整 列表 见 补充 附录 .,0.1962371110309229,0.5,"['appendix', 'inclusion', 'supplementary', 'exclusion', 'list', 'full']","['appendix', 'inclusion', 'full']",0.75
674,a full list of inclusion and exclusion criteria is provided in the Supplementary Appendix .,在附加附件中提供了完整的包含和排除标准列表。,关于 纳入 和 排除 标准 的 完整 条目 可 参见 补充 附录 .,0.18663908999694404,0.5,"['appendix', 'inclusion', 'supplementary', 'exclusion', 'list', 'full']","['appendix', 'inclusion', 'full']",0.75
675,"safety was assessed on the basis of the frequency and severity of adverse events , vital signs , changes in clinical laboratory measurements , physical examinations , electrocardiography , the Stanford Sleepiness Scale , and assessment of suicidal ideation and behavior with the use of the Columbia Suicide Severity Rating Scale .",安全性是根据不良事件的频率和严重程度、生命体征、临床实验室测量结果的变化、体格检查、心电图、斯坦福疲劳量表和使用哥伦比亚自杀严重程度评估量表评估自杀思想和行为来评估的。,"我们 根据 不良 事件 发生 频率 和 严重 程度 , 生命 体征 , 临床 实验室 测定 值 变化 , 体格检查 , 心电图 和 斯坦福 嗜睡 量表 ( Stanford Sleepiness Scale ) 评估 了 安全性 , 利用 哥伦比亚 自杀 严重 程度 评定量表 ( Columbia Suicide Severity Rating Scale ) 评估 了 自杀 意念 和 行为 .",0.20929639838329783,0.5555555555555556,"['behavior', 'safety', 'vital signs', 'frequency', 'electrocardiography', 'physical', 'basis', 'adverse', 'assessment', 'suicidal', 'clinical', 'examinations', 'laboratory', 'ideation', 'suicide', 'rating scale', 'sleepiness', 'assessed']","['behavior', 'safety', 'vital signs', 'frequency', 'electrocardiography', 'assessment', 'suicidal', 'clinical', 'laboratory', 'suicide']",0.712962962962963
676,"continuous variables are reported as means and standard deviations , and categorical variables as numbers and percentages .",连续变量以均值和标准差报告，分类变量以数字和百分比报告。,"连续变量 报告 为 平均值 和 标准差 , 分类 变量 报告 为 数量 和 百分比 .",0.20045040362916133,0.5,"['standard', 'continuous', 'means', 'categorical']","['standard', 'continuous']",0.6666666666666666
677,"statistical analyses were performed with the use of SAS software , version 9.3 ( SAS Institute ) .",统计分析使用的是SAS软件，版本号为9.3（SAS Institute）。,本 试验 使用 SAS 软件 9.3 版 ( SAS Institute ) 进行 了 统计学 分析 .,0.149956691844106,0.5,"['version', 'software', 'institute', 'SAS']","['version', 'software']",0.5
678,"statistical analyses were performed with the use of SAS software , version 9.3 ( SAS Institute ) .",统计分析使用的是SAS软件，版本号为9.3（SAS Institute）。,使用 SAS 软件 9.3 版 ( SAS Institute ) 进行 统计学 分析 .,0.16029457208065406,0.5,"['version', 'software', 'institute', 'SAS']","['version', 'software']",0.5
679,"there was no plan for imputation of missing data , but sensitivity analyses were performed to assess the effect of missing data .",没有对缺失数据进行补充的计划，但是对敏感性分析进行了评估，以评估缺失数据的影响。,"未 计划 对 缺失 数据 进行 填补 , 但 在 敏感性 分析 中 评估 了 缺失 数据 的 影响 .",0.30615986590889316,0.6,"['data', 'effect', 'assess', 'sensitivity', 'missing']","['data', 'assess', 'missing']",0.7428571428571429
680,the statistical analysis plan did not include a provision for correction for multiplicity when the analyses of secondary end points were performed .,统计分析计划并没有预留修正多重性的条款，当对次要终点的分析进行时没有考虑这一点。,"对于 次要 终点 分析 , 统计学 分析 计划 未 对 多重性 校正 做出 规定 .",0.1148391812830416,0.6666666666666666,"['correction', 'provision', 'end points', 'secondary', 'multiplicity', 'statistical analysis']","['correction', 'end points', 'multiplicity', 'statistical analysis']",0.7222222222222223
681,"therefore , the results are reported as point estimates and unadjusted 95 % confidence intervals and should not be used to infer treatment effects .",因此，结果以点估计值和未调整的95％置信区间报告，不应用于推断治疗效果。,"因此 , 报告 的 结果 为点 估计值 和 未 校正 的 95% 置信区间 , 不应 将 其 用于 推断 疗效 .",0.168838576711876,0.5,"['treatment', 'unadjusted', 'point', 'confidence', 'therefore', 'intervals']","['treatment', 'unadjusted', 'point']",0.6944444444444443
682,"a total of 169 patients were screened , of whom 89 were enrolled and underwent randomization .",总共有169名病人经过筛查，其中89名病人符合入组标准并进行了随机分配。,"共有 169 例 患者 接受 了 筛选 , 其中 89 例 被 纳入 试验 并 被 随机 分组 .",0.12330378561730584,0.5,"['randomization', 'total']",['randomization'],0.75
683,results for secondary end points are shown in Table 2 .,结果表2所示，次要终点的结果是。,次要 终点 结果 见表 2 .,0.151489770185399,0.75,"['table', '2', 'end points', 'secondary']","['table', '2', 'end points']",0.8333333333333334
684,there were no serious adverse events and no deaths during this trial .,在该试验中，没有发生严重的不良事件，也没有死亡病例。,本 试验 期间 未 发生 严重 不良 事件 和 死亡 .,0.14917035289241834,0.0,"['adverse', 'trial', 'serious']",[],0.27777777777777773
685,"subjective sleepiness , as assessed with the use of the Stanford Sleepiness Scale , was similar in the two groups .",经用斯坦福疲劳量表评估，两组的主观疲劳程度相似。,"在 两组 中 , 利用 斯坦福 嗜睡 量表 评估 的 主观 嗜睡 结果 相似 .",0.15855391004966934,0.3333333333333333,"['scale', 'subjective', 'sleepiness', 'two', 'assessed', 'similar']","['scale', 'two']",0.75
