,English,Chinese,Reference,BLEU,Dict Acc Exact Match,Terms,Exact Match Terms,Dict Acc Character Level
930,"as a consequence , the selection of the most effective antithrombotic treatment for patients with atrial fibrillation and stable coronary artery disease is a clinical challenge requiring careful assessment of the risks of ischemia and bleeding in each patient.2",因此，为心房颤动和稳定性冠状动脉疾病患者选择最有效的抗血栓治疗是一项临床挑战，需要仔细评估每位患者的缺血和出血风险。 2,"因此 , 为 心房颤动 合并 稳定型 冠心病 患者 选择 最 有效 的 抗血栓 治疗 方法 是 一个 临床 难题 , 需要 仔细 评估 每例 患者 的 缺血 和 出血 风险 2 .",0.4858246164458645,0.75,"['bleeding', 'disease', 'ischemia', 'antithrombotic', 'atrial fibrillation', 'assessment', 'treatment', 'clinical', 'challenge', 'consequence', 'careful', 'coronary artery']","['bleeding', 'disease', 'ischemia', 'atrial fibrillation', 'assessment', 'treatment', 'clinical', 'challenge', 'coronary artery']",0.8680555555555555
931,"such treatment is followed by combination therapy with an oral anticoagulant plus a P2Y12 inhibitor for 4 to 6 weeks8 or up to 12 months in selected patients.9,10","这种治疗之后是口服抗凝剂和 P2Y12 抑制剂联合治疗 4 至 6 周8，或在选定患者中长达 12 个月。 9,10","上述 治疗 后 给予 患者 4 ~ 6 周 8 的 口服 抗凝剂 与 P2Y12 抑制剂 联合 治疗 , 特定 患者 的 治疗 持续时间 可长 达 12 个 月 9 , 10 .",0.30295390545856593,0.5714285714285714,"['inhibitor', 'combination therapy', 'anticoagulant', 'plus', 'oral', 'treatment', '4']","['inhibitor', 'combination therapy', 'anticoagulant', 'treatment']",0.5714285714285714
932,"after 12 months of combination therapy , or in patients with atrial fibrillation and stable coronary artery disease not requiring intervention , current guidelines recommend monotherapy with an oral anticoagulant.9,10","经过 12 个月的联合治疗后，或对于不需要干预的心房颤动和稳定型冠状动脉疾病患者，目前的指南建议使用口服抗凝剂进行单药治疗。 9,10","经过 12 个 月 的 联合 治疗 , 或者 对于 不 需要 干预 的 心房颤动 合并 稳定型 冠心病 患者 , 现行 指南 建议 采用 口服 抗凝剂 单药 治疗 9 , 10 .",0.45989113619437466,0.625,"['combination therapy', 'disease', 'oral', 'recommend', 'atrial fibrillation', 'intervention', 'current', 'coronary artery']","['combination therapy', 'disease', 'recommend', 'atrial fibrillation', 'coronary artery']",0.7708333333333334
933,"however , this approach has yet to be supported by evidence from randomized , controlled trials .",然而，这种方法尚未得到随机对照试验证据的支持。,"然而 , 这一 疗法 尚未 得到 随机对照 试验 证据 的 支持 .",0.6284281503578962,0.3333333333333333,"['approach', 'controlled', 'evidence']",['evidence'],0.3333333333333333
934,"furthermore , substantial numbers of patients in this situation continue to be treated with combination therapy , which indicates a gap between guidelines and clinical practice.11",此外，大量处于这种情况的患者继续接受联合治疗，这表明指南与临床实践之间存在差距。 11,"此外 , 有 大量 符合 这一 情况 的 患者 继续 接受 联合 治疗 , 这 表明 了 指南 和 临床实践 之间 存在 差距 11 .",0.45335218987357706,0.5,"['combination therapy', 'situation', 'gap', 'clinical', 'continue', 'substantial']","['combination therapy', 'clinical', 'continue']",0.75
935,"one previous randomized , controlled trial has evaluated the efficacy and safety of monotherapy with an oral anticoagulant as compared with combination therapy with an oral anticoagulant plus a single antiplatelet agent in patients with atrial fibrillation and stable coronary artery disease more than 1 year after stenting , but this trial was underpowered and inconclusive because of the premature termination of enrollment.12",先前的一项随机对照试验评估了在支架置入术后 1 年以上的心房颤动和稳定型冠状动脉疾病患者中，口服抗凝剂单一疗法与口服抗凝剂加单一抗血小板药物联合疗法的疗效和安全性，但是由于提前终止入组，该试验的功效不足且不确定。 12,"之前 一项 随机 , 对照 试验 已经 在 植入 支架 后 超过 1 年 的 心房颤动 合并 稳定型 冠心病 患者 中 评价 了 口服 抗凝剂 单药 治疗 的 疗效 和 安全性 , 并 与 一种 口服 抗凝剂 + 一种 抗 血小板 药 联合 治疗 进行 了 比较 , 但 由于 此项 试验 提前结束 了 患者 纳入 工作 , 因此 统计学 功效 不足 , 也 无法 得出结论 12 .",0.1595076823830394,0.7222222222222222,"['safety', 'combination therapy', 'anticoagulant', 'disease', 'year', '1', 'plus', 'oral', 'antiplatelet', 'previous', 'atrial fibrillation', 'termination', 'efficacy', 'premature', 'coronary artery', 'agent', 'controlled trial', 'single']","['safety', 'anticoagulant', 'disease', 'year', '1', 'plus', 'atrial fibrillation', 'termination', 'efficacy', 'premature', 'coronary artery', 'controlled trial', 'single']",0.9305555555555556
936,details regarding the trial design have been described previously.13,有关试验设计的详细信息已在前面描述过。 13,关于 试验 设计 的 详细信息 之前 已经 发表 13 .,0.2934178560643325,0.6666666666666666,"['regarding', 'trial', 'design']","['regarding', 'design']",0.8333333333333334
937,funding was provided by the Japan Cardiovascular Research Foundation under a contract with Bayer Yakuhin .,日本心血管研究基金会根据与 Bayer Yakuhin 的合同提供资金。,本 试验 由 日本 心血管 研究 基金会 ( Japan Cardiovascular Research Foundation ) 按照 与 Bayer Yakuhin 公司 的 合同 资助 .,0.19795038833015816,0.6,"['cardiovascular', 'research', 'contract', 'japan', 'foundation']","['cardiovascular', 'research', 'foundation']",0.82
938,"the company had no role in the design of the trial , in the collection or analysis of the data , in the interpretation of the trial results , or in the writing of the manuscript .",该公司未参与试验设计、数据收集或分析、试验结果解释或文稿撰写。,"Bayer Yakuhin 公司 未 参与 试验 设计 , 数据 收集 或 分析 , 试验 结果 解读 或者 文稿 撰写 .",0.42484918118939696,0.6666666666666666,"['data', 'analysis', 'collection', 'interpretation', 'role', 'manuscript', 'writing', 'trial', 'design']","['data', 'analysis', 'collection', 'interpretation', 'writing', 'design']",0.7777777777777778
939,"under the guidance of the authors , Mebix , a contract research organization , provided assistance in the selection of the participating centers , supervision or monitoring of the centers , collection and storage of trial data , data analysis , interpretation of the trial results , and preparation of the manuscript .",在作者的指导下，合同研究机构Mebix在参与中心的选择、中心的监督或监测、试验数据的收集和存储、数据分析、试验结果的解释以及准备手稿。,"在 作者 的 指导 下 , Mebix ( 合同 研究 机构 ) 在 选择 研究 中心 , 监督 或 监察 研究 中心 , 数据 收集 和 储存 , 数据分析 , 试验 结果 解读 和 文稿 撰写 等 方面 提供 了 协助 .",0.23965751127512133,0.6,"['monitoring', 'organization', 'research', 'data', 'analysis', 'preparation', 'collection', 'interpretation', 'supervision', 'contract', 'manuscript', 'storage', 'trial', 'assistance', 'guidance']","['monitoring', 'research', 'data', 'analysis', 'preparation', 'collection', 'interpretation', 'manuscript', 'storage']",0.7666666666666667
940,the trial was designed and led by an executive steering committee .,该试验由执行指导委员会设计和领导。,本 试验 由 执行 指导 委员会 设计 和 领导 .,0.8660103571505176,0.25,"['steering', 'committee', 'trial', 'led']",['committee'],0.375
941,"the trial was conducted in accordance with the principles of the Declaration of Helsinki and was approved by the institutional review board of the National Cerebral and Cardiovascular Center , Japan , along with the institutional review boards of all participating institutions .",该试验是根据赫尔辛基宣言的原则进行的，并获得了日本国家脑心血管中心的机构审查委员会以及所有参与机构的机构审查委员会的批准。,"本 试验 按照 《 赫尔辛基 宣言 》 原则 实施 , 经过 日本 全国 脑 心血管 中心 ( National Cerebral and Cardiovascular Center ) 机构 审查 委员会 和 各 参与 机构 的 机构 审查 委员会 批准 .",0.3024633312406807,0.375,"['center', 'cardiovascular', 'review', 'cerebral', 'board', 'along', 'japan', 'trial']","['center', 'cardiovascular', 'review']",0.5803571428571429
942,data were reviewed by an independent data and safety monitoring committee .,数据由一个独立的数据和安全监测委员会审查。,独立 数据 和 安全 监察 委员会 审核 了 数据 .,0.21896106393081058,1.0,"['safety', 'monitoring', 'data', 'committee', 'independent']","['safety', 'monitoring', 'data', 'committee', 'independent']",1.0
943,"the authors vouch for the completeness and accuracy of the data and all analyses , and for the fidelity of the trial to the protocol , available with the full text of this article at NEJM.org .",作者保证数据和所有分析的完整性和准确性，以及试验对方案的忠实度，方案与本文全文可在 NEJM.org 获取。,"作者 保证数据 和 所有 分析 的 完整性 和 准确性 , 以及 试验 对 方案 的 忠实度 , 方案 与 本文 全文 可 在 NEJM . org 获取 .",0.8581475966422027,0.4,"['fidelity', 'data', 'accuracy', 'protocol', 'article', 'available', 'trial', 'text', 'completeness', 'full']","['data', 'accuracy', 'completeness', 'full']",0.8266666666666665
944,trial POPULATION AND ELIGIBILITY CRITERIA,试验人群和资格标准,试验 人群 和 纳入 标准,0.4213410355377388,0.0,['trial'],[],0.5
945,men and women who were 20 years of age or older and had received a diagnosis of atrial fibrillation and stable coronary artery disease were enrolled in Japan .,在日本，年龄在 20 岁或以上并被诊断为心房颤动和稳定型冠状动脉疾病的男性和女性被纳入研究。,"本 试验 在 日本 纳入 了 被 诊断 为 心房颤动 合并 稳定型 冠心病 的 ≥ 20 岁 患者 , 男女 不 限 .",0.21436400076772136,0.8333333333333334,"['disease', 'diagnosis', 'atrial fibrillation', 'age', 'japan', 'coronary artery']","['disease', 'diagnosis', 'atrial fibrillation', 'age', 'coronary artery']",0.8809523809523809
946,"during screening , we evaluated the patients on a CHADS2 scale , which ranges from 0 to 6 , with a higher score indicating a greater risk of stroke ; congestive heart failure , hypertension , diabetes , and an age of 75 years or older are each assigned 1 point , and prior stroke or transient ischemic attack is assigned 2 points .",在筛查期间，我们根据 CHADS2 量表对患者进行了评估，该量表的范围为 0 至 6，分数越高表明中风的风险越大；充血性心力衰竭、高血压、糖尿病和 75 岁或以上的患者各得 1 分，既往中风或短暂性脑缺血发作史得 2 分。,"在 筛选 期间 , 我们 使用 CHADS2 量表 评价 了 患者 , CHADS2 量表 评分 范围 为 0 ~ 6 分 , 较 高 的 评分 表示 较 高 的 卒 中 风险 ; 充血性 心力衰竭 , 高血压 , 糖尿病 和 年龄 ≥ 75 岁 各计 1 分 , 既往 卒 中 或 短暂性 脑缺血 发作 计 2 分 .",0.19718839490435988,0.7857142857142857,"['diabetes', 'stroke', 'hypertension', '1', '2', 'screening', 'scale', 'age', 'risk', 'prior', 'score', 'point', 'congestive heart failure', 'transient ischemic attack']","['diabetes', 'stroke', 'hypertension', '1', '2', 'screening', 'scale', 'risk', 'score', 'congestive heart failure', 'transient ischemic attack']",0.8482142857142857
947,the patients were required to have a score of at least 1 on the scale .,要求患者的评分至少为 1 分。,本 试验 要求 患者 CHADS2 量表 评分 至少 为 1 分 .,0.4255526439459888,0.6666666666666666,"['1', 'scale', 'score']","['1', 'scale']",0.8333333333333334
948,"key exclusion criteria were a history of stent thrombosis , coexisting active tumor , and poorly controlled hypertension .",关键的排除标准是支架内血栓病史、共存的活动性肿瘤和控制不佳的高血压。,"关键 排除 标准 包括 支架 内 血栓 形成 病史 , 合并 活动性 肿瘤 和 高血压 控制 欠佳 .",0.24671496500853,0.6666666666666666,"['key', 'hypertension', 'tumor', 'active', 'thrombosis', 'history', 'exclusion', 'controlled', 'stent']","['key', 'hypertension', 'tumor', 'active', 'thrombosis', 'controlled']",0.8111111111111111
949,other RISK EVALUATIONS,其他风险评估,其他 风险 评估,0.7466681393420525,,[],[],
950,"patients are evaluated on the basis of the five criteria of the CHADS2 scale plus three additional criteria : the presence of vascular disease , an age of 64 to 74 years , and sex .",患者根据 CHADS2 量表的五个标准加上三个附加标准进行评估：存在血管疾病、年龄在 64 至 74 岁之间以及性别。,"我们 根据 CHADS2 量表 的 5 条 标准 + 另外 3 条 标准 ( 患 血管病 , 年龄 为 64 ~ 74 岁 和 性别 ) 评价 了 患者 .",0.1872333016690413,0.6,"['presence', 'sex', 'scale', 'plus', 'vascular disease', 'basis', 'age', 'additional', 'three', 'five']","['presence', 'sex', 'scale', 'plus', 'vascular disease', 'age']",0.7
